gene name	test_pipeline	first_sample	second_sample	third_sample
SNHG12	0.0	0.0	0.0	0.0
ZNF734P	0.0	0.0	0.0	0.0
RP11-310K10.1	0.0	0.0	0.0	0.0
CLEC9A	0.0	0.0	0.0	0.0
KEL	0.0	0.0	0.0	0.0
NOL8	0.0	59.0	6.0	152.0
IRAK4	5.0	49.0	5.0	0.0
CCDC151	0.0	0.0	0.0	0.0
DLGAP2	0.0	0.0	0.0	0.0
MRPL42	162.0	241.0	22.0	213.0
ENTPD7	0.0	0.0	0.0	99.0
FCGR1B	0.0	0.0	0.0	0.0
SPANXA1	0.0	0.0	0.0	0.0
SAGE2P	0.0	0.0	0.0	0.0
ZNF335	0.0	3.0	0.0	10.0
ZNF560	0.0	0.0	0.0	0.0
TUBA3C	0.0	0.0	0.0	0.0
RPS4X	1042.0	1740.0	263.0	1842.0
ZNF273	25.0	1.0	0.0	4.0
ZNF84	0.0	7.0	0.0	0.0
MAK16	79.0	87.0	1.0	43.0
ZNF667	0.0	0.0	0.0	0.0
AVPR1B	0.0	0.0	0.0	0.0
SIRPA	13.0	0.0	1.0	5.0
DSCR8	0.0	0.0	0.0	0.0
GRK6	30.0	10.0	0.0	0.0
PRIM1	1.0	231.0	34.0	0.0
MARCH5	68.0	15.0	12.0	107.0
POTEH	0.0	0.0	0.0	0.0
NPIPB13	0.0	0.0	0.0	0.0
AKR1B10	0.0	23.0	0.0	0.0
SULT1C4	0.0	48.0	0.0	0.0
CYP2A7	0.0	0.0	0.0	0.0
ZBTB14	0.0	1.0	0.0	0.0
KRTAP9-9	0.0	0.0	0.0	0.0
CD2AP	6.0	7.0	12.0	46.0
NUP62CL	0.0	6.0	14.0	0.0
SFI1	0.0	0.0	0.0	236.0
KRTAP4-6	0.0	0.0	0.0	0.0
TMPRSS11F	0.0	0.0	0.0	0.0
ZNF649	0.0	0.0	2.0	0.0
ADH4	17.0	0.0	0.0	0.0
OR2T6	0.0	0.0	0.0	0.0
ZNF248	38.0	1.0	0.0	29.0
RP11-231C14.7	0.0	0.0	0.0	0.0
CHSY3	0.0	0.0	0.0	0.0
TOR4A	3.0	0.0	0.0	3.0
LPAR1	0.0	0.0	4.0	1.0
MB	0.0	0.0	0.0	0.0
OR2L3	0.0	0.0	0.0	0.0
DEFB107B	0.0	0.0	0.0	0.0
HIBCH	0.0	60.0	0.0	161.0
ZNF544	50.0	4.0	1.0	26.0
TMEM229B	0.0	1.0	0.0	0.0
RP11-267J23.4	1.0	1.0	0.0	1.0
SOWAHC	0.0	0.0	0.0	0.0
ZNF770	0.0	37.0	4.0	124.0
ZNF849P	0.0	0.0	0.0	0.0
ZNF876P	0.0	0.0	0.0	0.0
NPIPB6	0.0	0.0	0.0	0.0
HMGN5	0.0	0.0	0.0	0.0
MIER1	156.0	29.0	25.0	167.0
MAN1A2	100.0	0.0	1.0	2.0
SVIP	27.0	170.0	8.0	76.0
ZNF251	0.0	0.0	0.0	0.0
DDRGK1	112.0	62.0	12.0	116.0
FAM47C	0.0	0.0	0.0	0.0
TFDP1	69.0	95.0	34.0	44.0
CLEC4C	0.0	0.0	0.0	0.0
ZNF607	0.0	0.0	0.0	0.0
BPIFA1	0.0	0.0	0.0	0.0
ZNF334	0.0	0.0	0.0	0.0
HSD17B11	146.0	219.0	38.0	189.0
SZT2	44.0	14.0	0.0	0.0
SULT1C2	55.0	0.0	0.0	0.0
ZXDA	0.0	0.0	0.0	0.0
RPS6KL1	58.0	7.0	1.0	0.0
RP11-566K11.2	0.0	0.0	0.0	0.0
CACNA1E	0.0	0.0	0.0	0.0
OR51H2P	0.0	0.0	0.0	0.0
QRICH1	76.0	105.0	6.0	8.0
AFDN-AS1	0.0	0.0	0.0	11.0
CSF2RA	0.0	0.0	0.0	0.0
FKBP1C	2.0	1.0	0.0	1.0
DDX42	20.0	28.0	5.0	86.0
RP11-98J23.2	0.0	0.0	0.0	0.0
RPL23A	1741.0	1873.0	161.0	2338.0
SLC29A3	0.0	236.0	6.0	149.0
CTC-490E21.13	0.0	0.0	0.0	0.0
STYX	33.0	19.0	1.0	0.0
UBL5	446.0	324.0	62.0	243.0
OR5BB1P	0.0	0.0	0.0	0.0
HELZ	41.0	5.0	9.0	2.0
TMEM116	37.0	0.0	0.0	73.0
KRTAP4-5	0.0	0.0	0.0	0.0
UCKL1	14.0	12.0	5.0	0.0
RP11-468N14.09	0.0	0.0	0.0	0.0
OR5B21	0.0	0.0	0.0	0.0
NUP210P1	0.0	0.0	0.0	0.0
CARD11	0.0	0.0	0.0	0.0
ZNF485	0.0	0.0	0.0	0.0
PEG3	0.0	0.0	0.0	0.0
SDAD1	48.0	84.0	23.0	228.0
BMS1P9	0.0	0.0	0.0	0.0
ZKSCAN8	0.0	0.0	0.0	20.0
FAM109A	51.0	3.0	0.0	0.0
TMEM239	0.0	0.0	0.0	0.0
HYLS1	0.0	0.0	0.0	0.0
MYL4	0.0	0.0	0.0	0.0
ZNF442	0.0	0.0	0.0	0.0
ZNF813	0.0	0.0	0.0	0.0
HOXC4	2.0	0.0	0.0	0.0
DCAF12L2	0.0	0.0	0.0	0.0
PIM3	104.0	21.0	0.0	5.0
ASNA1	23.0	20.0	3.0	39.0
RP11-544M22.1	0.0	0.0	0.0	0.0
ASPH	229.0	162.0	4.0	142.0
OR7A11P	0.0	0.0	0.0	0.0
SPRED2	31.0	0.0	0.0	2.0
WWP2	90.0	29.0	0.0	4.0
GFPT1	18.0	88.0	2.0	36.0
UVRAG	20.0	0.0	0.0	1.0
TPTE2P3	0.0	0.0	0.0	0.0
KRTAP13-1	0.0	0.0	0.0	0.0
ZNF26	7.0	0.0	0.0	14.0
TMEM207	0.0	0.0	0.0	0.0
ITSN2	46.0	1.0	12.0	0.0
NTRK1	0.0	0.0	0.0	0.0
BZW1P2	0.0	0.0	0.0	2.0
MGEA5	0.0	5.0	1.0	1.0
TATDN2P1	0.0	0.0	0.0	0.0
ZNF658B	0.0	0.0	0.0	0.0
MT1F	43.0	78.0	3.0	0.0
TCAF1	49.0	53.0	0.0	26.0
ZNF69	36.0	3.0	0.0	15.0
TXNRD1	118.0	83.0	13.0	20.0
NRARP	0.0	0.0	0.0	0.0
ZNF583	33.0	1.0	15.0	0.0
KRTAP4-1	0.0	0.0	0.0	0.0
CCT8L2	0.0	0.0	0.0	0.0
OR14L1P	0.0	0.0	0.0	0.0
ZNF568	0.0	41.0	8.0	0.0
PRR31	0.0	0.0	0.0	0.0
ZXDB	0.0	0.0	0.0	0.0
ZNF480	12.0	60.0	6.0	5.0
ZNF587	9.0	0.0	0.0	0.0
TPM2	330.0	172.0	20.0	8.0
FLVCR1-AS1	0.0	7.0	8.0	0.0
RTP2	0.0	0.0	0.0	0.0
SH3BGRL2	20.0	21.0	0.0	0.0
ZNF808	26.0	0.0	0.0	0.0
ANKRD35	0.0	0.0	0.0	0.0
B3GNT6	0.0	0.0	0.0	0.0
RP11-208N14.4	0.0	0.0	0.0	0.0
YTHDF2	315.0	144.0	32.0	610.0
NBR2	0.0	2.0	6.0	0.0
TMA16	43.0	4.0	9.0	44.0
HLA-DRB5	0.0	0.0	0.0	0.0
ATL1	0.0	0.0	0.0	0.0
CNGA1	0.0	3.0	0.0	0.0
MAFK	0.0	3.0	0.0	0.0
C1orf228	0.0	0.0	0.0	1.0
ZNF43	0.0	18.0	0.0	147.0
GPN1	35.0	31.0	9.0	9.0
PLN	0.0	0.0	0.0	0.0
PABPC1P2	0.0	0.0	0.0	0.0
C2CD4A	0.0	0.0	0.0	0.0
ZNF28	60.0	0.0	6.0	0.0
ITGBL1	0.0	0.0	0.0	0.0
ZNF511	17.0	68.0	11.0	145.0
C20orf203	0.0	0.0	0.0	0.0
ZNF627	0.0	8.0	0.0	0.0
KCNRG	0.0	0.0	0.0	0.0
WDHD1	0.0	1.0	3.0	48.0
RP11-598D12.4	0.0	0.0	0.0	0.0
ZNF789	0.0	58.0	6.0	0.0
CTNND1	116.0	35.0	7.0	63.0
DDX39B	0.0	2.0	0.0	4.0
SLC34A3	0.0	0.0	0.0	0.0
RD3	0.0	0.0	0.0	0.0
SPANXC	0.0	0.0	0.0	0.0
SH2D1B	0.0	0.0	0.0	0.0
ARC	0.0	0.0	0.0	0.0
RP11-611L7.2	0.0	0.0	0.0	0.0
NUDT16	79.0	71.0	12.0	52.0
TLK1	40.0	93.0	14.0	12.0
LRBA	0.0	0.0	0.0	0.0
C3orf35	0.0	0.0	0.0	0.0
ZNF536	0.0	0.0	0.0	0.0
MMP17	0.0	0.0	0.0	0.0
OR2M2	0.0	0.0	0.0	0.0
BAZ1A	29.0	43.0	8.0	60.0
AKR1C4	0.0	0.0	0.0	0.0
COPS8	313.0	60.0	9.0	0.0
PPIAP22	4.0	5.0	3.0	11.0
CCDC69	6.0	42.0	2.0	39.0
MDM4	69.0	26.0	0.0	23.0
RYR2	0.0	0.0	0.0	0.0
ZNF534	0.0	0.0	0.0	0.0
KLHL9	17.0	7.0	1.0	0.0
FAM3D	0.0	0.0	0.0	0.0
NCOA6	0.0	0.0	4.0	0.0
STK39	0.0	18.0	2.0	0.0
TAT	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
ABHD17AP1	0.0	0.0	0.0	0.0
C6orf89	1.0	2.0	17.0	28.0
CALM1	365.0	662.0	35.0	704.0
LPA	0.0	0.0	0.0	0.0
RP11-168J19.2	0.0	0.0	0.0	0.0
FAM19A2	0.0	0.0	0.0	0.0
OR10G6	0.0	0.0	0.0	0.0
TTC37	16.0	28.0	0.0	17.0
OR5BS1P	0.0	0.0	0.0	0.0
TUSC1	0.0	0.0	0.0	0.0
MAGEA1	0.0	0.0	0.0	0.0
PAPSS2	0.0	18.0	2.0	32.0
LINC01565	0.0	0.0	0.0	0.0
SLC9A6	0.0	0.0	0.0	0.0
FAN1	0.0	23.0	0.0	3.0
ABCA4	0.0	0.0	0.0	0.0
EIF1AY	0.0	0.0	0.0	0.0
MT-ND6	329.0	576.0	68.0	712.0
IPO9	0.0	42.0	14.0	8.0
OR10R3P	0.0	0.0	0.0	0.0
GPX6	0.0	0.0	0.0	0.0
CEP290	47.0	13.0	2.0	22.0
SSBP3-AS1	0.0	0.0	0.0	0.0
MT-CO2	11420.0	18110.0	2472.0	17900.0
GLMP	55.0	270.0	22.0	358.0
FAM179B	0.0	0.0	0.0	0.0
DLL1	0.0	0.0	0.0	0.0
ANKRD13B	0.0	0.0	0.0	0.0
ECI2	475.0	274.0	39.0	151.0
UNC13B	0.0	0.0	0.0	2.0
C19orf45	0.0	0.0	0.0	0.0
MT-CYB	4630.0	7584.0	1083.0	15430.0
LDB1	0.0	26.0	0.0	0.0
PPP1R14C	0.0	0.0	5.0	0.0
CTR9	25.0	5.0	1.0	17.0
SMOC1	0.0	0.0	0.0	0.0
F5	32.0	18.0	4.0	34.0
MSRB1	411.0	137.0	16.0	154.0
SMIM11P1	0.0	0.0	0.0	0.0
LRRTM3	0.0	0.0	0.0	0.0
ZNF652	0.0	37.0	0.0	36.0
SMURF1	0.0	0.0	0.0	85.0
SLC5A3	7.0	0.0	0.0	75.0
MTCO3P12	5.0	6.0	3.0	13.0
GPATCH3	0.0	1.0	2.0	0.0
CDC42BPB	0.0	36.0	0.0	0.0
PLXNB3	0.0	0.0	0.0	0.0
OXCT2	0.0	0.0	0.0	0.0
RPL10A	637.0	506.0	94.0	695.0
COLGALT2	0.0	0.0	0.0	0.0
EPS8L3	0.0	39.0	0.0	69.0
EGFL6	0.0	0.0	0.0	0.0
MT-ND2	797.0	1312.0	152.0	1511.0
SYCP1	0.0	0.0	0.0	0.0
APCDD1L	0.0	0.0	0.0	0.0
RCSD1	0.0	0.0	0.0	0.0
RASSF9	17.0	0.0	0.0	3.0
FAM169A	0.0	0.0	1.0	0.0
ZNF830	13.0	17.0	8.0	121.0
GRIN3A	0.0	0.0	0.0	0.0
MT-ND5	901.0	1576.0	192.0	2428.0
OR4D12P	0.0	0.0	0.0	0.0
MUC2	0.0	0.0	0.0	0.0
CNOT7	114.0	121.0	45.0	201.0
TMEM184B	18.0	22.0	15.0	109.0
MTOR	11.0	1.0	0.0	1.0
SCAMP5	0.0	0.0	0.0	0.0
ZNF521	0.0	0.0	0.0	0.0
ALPK2	0.0	0.0	0.0	0.0
BRINP2	1.0	0.0	0.0	0.0
MAGEB3	0.0	0.0	0.0	0.0
LRIG2	0.0	16.0	1.0	0.0
MT-CO1	22400.0	20670.0	2412.0	42780.0
PNP	81.0	61.0	26.0	44.0
PAX9	1.0	0.0	0.0	0.0
LRRC10	0.0	0.0	0.0	0.0
GK	135.0	100.0	9.0	95.0
FOXJ3	24.0	7.0	0.0	21.0
ZNF358	0.0	0.0	0.0	0.0
SFT2D1	160.0	196.0	6.0	208.0
CD247	0.0	0.0	0.0	0.0
GRM3	0.0	0.0	0.0	0.0
CHAMP1	12.0	0.0	0.0	17.0
INPP5F	0.0	0.0	0.0	0.0
ARHGAP11A	0.0	0.0	12.0	0.0
SUCNR1	0.0	0.0	0.0	0.0
HMGN2	808.0	1272.0	138.0	2324.0
SELENOM	172.0	63.0	27.0	252.0
UBE2J1	119.0	116.0	11.0	27.0
GJC2	0.0	4.0	0.0	0.0
OPA1	0.0	38.0	6.0	0.0
DENND4B	0.0	10.0	4.0	8.0
RYR3	0.0	0.0	0.0	0.0
ZNF277	0.0	53.0	5.0	12.0
MT-ND3	146.0	189.0	31.0	197.0
KTI12	87.0	108.0	10.0	64.0
DUSP27	0.0	0.0	0.0	0.0
SELENOT	183.0	76.0	31.0	369.0
ARHGEF15	0.0	0.0	0.0	0.0
TOX	0.0	0.0	0.0	0.0
CES1	0.0	0.0	0.0	0.0
CD3E	0.0	0.0	0.0	0.0
RUSC2	0.0	9.0	0.0	0.0
C1orf68	0.0	0.0	0.0	0.0
FICD	0.0	13.0	0.0	32.0
OSTC	480.0	261.0	48.0	256.0
HSD3BP5	0.0	0.0	0.0	0.0
R3HDM4	77.0	1.0	9.0	37.0
TSEN15	118.0	75.0	6.0	359.0
LTN1	110.0	49.0	2.0	258.0
RUNDC1	7.0	0.0	0.0	0.0
CCDC152	1.0	2.0	0.0	0.0
MTND4LP30	0.0	0.0	0.0	0.0
STKLD1	0.0	25.0	0.0	0.0
GRK5	0.0	0.0	0.0	0.0
TYW1	0.0	0.0	2.0	73.0
DCAF12	0.0	19.0	0.0	1.0
none	0.0	0.0	0.0	0.0
SFMBT2	0.0	0.0	0.0	0.0
ASB12	0.0	0.0	0.0	0.0
PNMA5	0.0	0.0	0.0	0.0
ITPRIPL1	0.0	6.0	1.0	0.0
MT-ND4	4332.0	6564.0	1076.0	9540.0
SMC5	199.0	109.0	31.0	0.0
MT-ND1	1623.0	2104.0	309.0	3010.0
DCAF12L1	0.0	0.0	0.0	0.0
PRMT6	0.0	0.0	4.0	61.0
SHISA4	0.0	0.0	0.0	0.0
CIPC	0.0	0.0	0.0	22.0
CAPZA2	385.0	166.0	60.0	507.0
MT-ATP6	3144.0	6084.0	935.0	9710.0
TOP1	145.0	123.0	4.0	145.0
PRC1	11.0	137.0	23.0	48.0
BHLHB9	0.0	0.0	0.0	0.0
MAP3K3	0.0	0.0	0.0	0.0
L1CAM	0.0	0.0	0.0	0.0
SREBF2	1.0	7.0	14.0	29.0
C1orf174	71.0	92.0	13.0	175.0
POU3F3	0.0	0.0	0.0	0.0
RASGEF1A	0.0	0.0	0.0	0.0
SPOUT1	1.0	0.0	0.0	1.0
RPL39	277.0	276.0	30.0	229.0
DZIP3	34.0	4.0	0.0	13.0
KIAA0753	0.0	2.0	0.0	0.0
RP11-290L1.7	0.0	0.0	0.0	0.0
DCLRE1A	0.0	0.0	1.0	0.0
ATG9A	14.0	15.0	0.0	19.0
NOS1AP	0.0	0.0	0.0	0.0
CSAG1	0.0	0.0	0.0	0.0
APRT	498.0	199.0	32.0	522.0
GPRASP1	0.0	0.0	0.0	0.0
TBKBP1	0.0	0.0	0.0	0.0
MAGEE1	0.0	0.0	0.0	0.0
CCDC167	188.0	62.0	26.0	238.0
MT-CO3	8120.0	13200.0	2148.0	17940.0
ZFP2	0.0	0.0	0.0	0.0
SOWAHA	0.0	1.0	0.0	5.0
L3MBTL3	0.0	0.0	0.0	0.0
DMD	0.0	21.0	2.0	2.0
MFAP3L	0.0	0.0	0.0	0.0
NAGA	40.0	3.0	0.0	86.0
SMG5	29.0	57.0	8.0	95.0
KIF1BP	82.0	0.0	0.0	151.0
TGM2	63.0	22.0	5.0	287.0
ARMCX6	35.0	3.0	3.0	45.0
PJA2	68.0	0.0	0.0	26.0
RORB	0.0	0.0	0.0	0.0
SGMS1	9.0	2.0	0.0	0.0
OR10R2	0.0	0.0	0.0	0.0
OR10Z1	0.0	0.0	0.0	0.0
MIRLET7E	0.0	0.0	0.0	0.0
MIR375	0.0	0.0	0.0	0.0
MIR30E	0.0	0.0	0.0	0.0
MIRLET7A2	0.0	0.0	0.0	0.0
MIR429	0.0	0.0	0.0	0.0
MIR380	0.0	0.0	0.0	0.0
MIR449A	0.0	0.0	0.0	0.0
MIR345	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR16-2	0.0	0.0	0.0	0.0
MIR340	0.0	0.0	0.0	0.0
MIR107	0.0	0.0	0.0	0.0
MIR448	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR370	0.0	0.0	0.0	0.0
MIR412	0.0	0.0	0.0	0.0
MIR377	0.0	0.0	0.0	0.0
MIR1-1	0.0	0.0	0.0	0.0
MIR381	0.0	0.0	0.0	0.0
MIR339	0.0	0.0	0.0	0.0
MIR103A2	0.0	1.0	0.0	0.0
MIR369	0.0	0.0	0.0	0.0
MIRLET7C	0.0	0.0	0.0	0.0
MIR371A	0.0	0.0	0.0	0.0
MIR425	0.0	0.0	0.0	0.0
MIR103A1	0.0	0.0	0.0	0.0
MIR219A1	0.0	0.0	0.0	0.0
MIR210	0.0	0.0	0.0	0.0
MIR335	0.0	0.0	0.0	0.0
MIR378A	0.0	0.0	0.0	0.0
MIR361	0.0	0.0	0.0	0.0
MIR324	0.0	0.0	0.0	0.0
MIR135B	0.0	0.0	0.0	0.0
MIR101-2	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIR323A	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
MIRLET7F1	0.0	0.0	0.0	0.0
MIR26A1	0.0	0.0	0.0	0.0
MIR129-2	0.0	0.0	0.0	0.0
MIR133B	0.0	0.0	0.0	0.0
MIR342	0.0	0.0	0.0	0.0
MIR148A	0.0	0.0	0.0	3.0
MIR379	0.0	0.0	0.0	0.0
MIR326	0.0	0.0	0.0	0.0
MIR410	0.0	0.0	0.0	0.0
MIR30C2	0.0	0.0	0.0	0.0
MIR372	0.0	0.0	0.0	0.0
MIR302C	0.0	0.0	0.0	0.0
MIR346	0.0	0.0	0.0	0.0
MIR409	0.0	0.0	0.0	0.0
MIR411	0.0	0.0	0.0	0.0
MIR26B	0.0	0.0	0.0	0.0
MIR148B	0.0	0.0	0.0	0.0
MIR383	0.0	0.0	0.0	0.0
MIR365A	0.0	0.0	0.0	0.0
MIR450A1	0.0	0.0	0.0	0.0
MIRLET7D	0.0	0.0	0.0	0.0
MIR101-1	0.0	0.0	0.0	0.0
MIR373	0.0	0.0	0.0	0.0
MIR302D	0.0	0.0	0.0	0.0
MIRLET7G	0.0	0.0	0.0	0.0
MIR337	0.0	0.0	0.0	0.0
MIR30D	0.0	0.0	0.0	0.0
MIR422A	0.0	0.0	0.0	0.0
MIR208A	0.0	0.0	0.0	0.0
MIR96	0.0	0.0	0.0	0.0
MIR126	0.0	0.0	0.0	0.0
MIRLET7A1	0.0	0.0	0.0	0.0
MIR374A	0.0	0.0	0.0	0.0
MIR367	0.0	0.0	0.0	0.0
MIR331	0.0	0.0	0.0	0.0
MIR31	0.0	0.0	0.0	0.0
MIRLET7I	0.0	0.0	0.0	0.0
none	0.0	0.0	0.0	0.0
SNORA25	0.0	0.0	0.0	0.0
RN7SKP72	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5SP289	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU105C	0.0	0.0	0.0	0.0
RNU6-1123P	0.0	0.0	0.0	0.0
RN7SKP184	0.0	0.0	0.0	0.0
RNU6-500P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-50P	0.0	0.0	0.0	0.0
snoU2_19	0.0	0.0	0.0	0.0
RNU6-834P	0.0	0.0	0.0	0.0
RNA5SP46	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-896P	0.0	0.0	0.0	0.0
RNU6-28P	0.0	0.0	0.0	0.0
RNU6-664P	0.0	0.0	0.0	0.0
RNU6-874P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA60	0.0	0.0	0.0	0.0
RNA5S12	0.0	0.0	0.0	0.0
RNU6-349P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5SP26	0.0	0.0	0.0	0.0
RNU6-661P	0.0	0.0	0.0	0.0
SNORA9	0.0	0.0	0.0	0.0
RNU1-58P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-1094P	0.0	0.0	0.0	0.0
RNU6-502P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA21	0.0	0.0	0.0	0.0
RNU6-1312P	0.0	0.0	0.0	0.0
RNA5SP430	0.0	0.0	0.0	0.0
RNU6-208P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-858P	0.0	0.0	0.0	0.0
RNU6-222P	0.0	0.0	0.0	0.0
SNORD115-34	0.0	0.0	0.0	0.0
RNU4-82P	0.0	0.0	0.0	0.0
RNA5SP347	0.0	0.0	0.0	0.0
RNA5SP52	0.0	0.0	0.0	0.0
RN7SKP25	0.0	0.0	0.0	0.0
SNORD60	0.0	0.0	0.0	0.0
RNA5SP183	0.0	0.0	0.0	0.0
RNU4-39P	0.0	0.0	0.0	0.0
RNU6-1298P	0.0	0.0	0.0	0.0
RNU6-230P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5S11	0.0	0.0	0.0	0.0
RNU6-204P	0.0	0.0	0.0	0.0
RNA5S3	0.0	0.0	0.0	0.0
RNU5E-1	0.0	0.0	0.0	0.0
RNU6-766P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5SP432	0.0	0.0	0.0	0.0
RNA5S1	0.0	0.0	0.0	0.0
RNA5SP273	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-1115P	0.0	0.0	0.0	0.0
RNU1-150P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA63	0.0	0.0	0.0	0.0
RNA5SP327	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-1084P	0.0	0.0	0.0	0.0
U3	0.0	0.0	0.0	0.0
RNA5SP453	0.0	0.0	0.0	0.0
RNU5F-1	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-79P	0.0	0.0	0.0	0.0
RNU6-369P	0.0	0.0	0.0	0.0
SNORD114-7	0.0	0.0	0.0	0.0
SNORA25	0.0	0.0	0.0	0.0
RNU6-600P	0.0	0.0	0.0	0.0
RNA5SP93	0.0	0.0	0.0	0.0
RNA5S5	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNY4P19	0.0	0.0	0.0	0.0
RNA5SP308	0.0	0.0	0.0	0.0
RNA5SP250	0.0	0.0	0.0	0.0
SNORA1	0.0	0.0	0.0	0.0
RNA5SP301	0.0	0.0	0.0	8.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORD62	0.0	0.0	0.0	0.0
RNA5SP370	0.0	0.0	0.0	0.0
RN7SKP170	0.0	0.0	0.0	0.0
VTRNA3-1P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU1-108P	0.0	0.0	0.0	0.0
SNORD9	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-543P	0.0	0.0	0.0	0.0
RNU6-845P	0.0	0.0	0.0	0.0
RNA5SP276	0.0	0.0	0.0	0.0
SNORD115-12	0.0	0.0	0.0	0.0
RNA5SP388	0.0	0.0	0.0	0.0
RNA5SP191	0.0	0.0	0.0	0.0
RNU4-35P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-1216P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-556P	0.0	0.0	0.0	0.0
RNU1-62P	0.0	0.0	0.0	0.0
SNORA64	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA63	0.0	0.0	0.0	0.0
SNORA27	0.0	0.0	0.0	0.0
RN7SKP104	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA31	0.0	0.0	0.0	0.0
RNA5SP389	0.0	0.0	0.0	0.0
RNU6-633P	0.0	0.0	0.0	0.0
RNU4-15P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU1-70P	0.0	0.0	0.0	0.0
SNORD115-25	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-1313P	0.0	0.0	0.0	0.0
RNU1-94P	0.0	0.0	0.0	0.0
RNU6-247P	0.0	0.0	0.0	0.0
RNA5SP110	0.0	0.0	0.0	0.0
RNA5SP477	0.0	0.0	0.0	0.0
RNU6-212P	0.0	0.0	0.0	0.0
RNU6-235P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-386P	0.0	0.0	0.0	0.0
RNA5SP226	0.0	0.0	0.0	0.0
RNA5SP295	0.0	0.0	0.0	0.0
RNU6-462P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5SP305	0.0	0.0	0.0	0.0
RNU6-315P	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNA5SP195	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU6-545P	0.0	0.0	0.0	0.0
SNORA63	0.0	0.0	0.0	0.0
RNA5SP361	0.0	0.0	0.0	0.0
RNU6-37P	0.0	0.0	0.0	0.0
RNA5SP502	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
SNORA64	0.0	0.0	0.0	0.0
Y_RNA	0.0	0.0	0.0	0.0
RNU5A-1	0.0	0.0	0.0	0.0
RNU6-228P	0.0	0.0	0.0	0.0
SNORA22	0.0	0.0	0.0	0.0
RNA5SP174	0.0	0.0	0.0	0.0
SNORD18C	0.0	0.0	0.0	0.0
SNORD114-1	0.0	0.0	0.0	0.0
RNU6-822P	0.0	0.0	0.0	0.0
